PermutationID,R2
750,-0.872024959502202
751,-0.9000493473570925
752,-1.0833135119522517
753,-0.34312981134357945
754,-0.8754931923812468
755,-0.755780666745957
756,-1.1503235851802325
757,-1.2762707067541395
758,-0.7720156022968343
759,-1.0085282976236103
760,-0.8857060979365399
761,-1.054122673847206
762,-0.9280032596294325
763,-1.0124736628062716
764,-0.6183817298335208
765,-0.6456287873949749
766,-0.9517452351384816
767,-0.8672162174961169
768,-0.46042861098502863
769,-0.9528798156932341
770,-1.4344175688430583
771,-0.5017170086731775
772,-0.9822491852219879
773,-0.7075686247454875
774,-0.5650156966829643
775,-0.5828724354889676
776,-0.9282812786261421
777,-0.9855955092404316
778,-1.2927508580323628
779,-0.7510701346022428
780,-0.36032215979340987
781,-0.8168991263379439
782,-0.9222041597918362
783,-1.0881199594609519
784,-1.1042147425369953
785,-0.9086302979299905
786,-1.045009905264966
787,-0.7559674906775302
788,-0.7657289034998596
789,-1.0319369952215047
790,-0.9802475037024012
791,-0.6049253755935586
792,-1.047362540143753
793,-0.916513812350993
794,-1.202236847569662
795,-0.35837689728831523
796,-0.7695145554895166
797,-0.8382010387331211
798,-0.8974618380754114
799,-1.3236478535920408
800,-0.8940348427563853
801,-0.5916625902965535
802,-0.6343333711260575
803,-0.9317564461301382
804,-0.9185864627323641
805,-0.8056419540286377
806,-0.9266581985516391
807,-0.3844147251390222
808,-0.9343148830945331
809,-1.2030958519711206
810,-0.3785325093564449
811,-1.19147675440017
812,-0.6132256610560911
813,-0.9913527626461167
814,-1.288698688966543
815,-1.1533092208263138
816,-0.9102382866549283
817,-1.0499497367400004
818,-0.6465492121851593
819,-1.0042910044625173
820,-0.5979508675672023
821,-0.8464769039786331
822,-0.6074273160984347
823,-0.7921836706747287
824,-0.5851684211743442
825,-0.5542714495082324
826,-0.5868995851507992
827,-0.5171947013380285
828,-0.5692909523500871
829,-1.0641001824915741
830,-0.43031272281788024
831,-0.8365253316232086
832,-0.8949107115082569
833,-1.0299894705494546
834,-0.5477542426166941
835,-1.1756513142008274
836,-1.0316884725371334
837,-0.9173708420639075
838,-0.4455244925221107
839,-1.0625018266866681
840,-1.4781749897129917
841,-1.4347076267062726
842,-0.5632327149740977
843,-1.0000281152477957
844,-1.0209669063107483
845,-0.5154680364034414
846,-1.0679691047244328
847,-0.9784381382365797
848,-1.0540291095625793
849,-0.9000472101144938
850,-0.7105744220437871
851,-1.166036852411699
852,-0.7839103234930964
853,-1.083188808216391
854,-1.0111510552820473
855,-1.2415317234357994
856,-0.8068886925552488
857,-0.6250530005303891
858,-0.9017455383467021
859,-0.4156929651990233
860,-0.5298979399572208
861,-0.7335642799629067
862,-0.43138529321421837
863,-0.6993524119935521
864,-1.1109417506462655
865,-0.4160869308900992
866,-0.7431571841810756
867,-0.6536283299124466
868,-1.240548011558825
869,-0.8842903020725517
870,-0.9327854811403382
871,-1.0450285756907305
872,-0.8165317880172385
873,-0.5741719646012342
874,-0.8755948384903025
875,-0.8091471752389172
876,-0.8714824771130156
877,-1.2308454028832796
878,-0.8480761835042989
879,-1.054954364115794
880,-0.8084957027861681
881,-0.5008682799595237
882,-0.606314252653896
883,-0.20625639877509339
884,-0.646883568431047
885,-1.3144106646658766
886,-0.5285396001058937
887,-1.1147400552941655
888,-0.7144766189447926
889,-0.5458416103296033
890,-0.9018276474658284
891,-0.5470846124251383
892,-0.6754066750825032
893,-0.7398819231212506
894,-0.662105617629589
