TargetRowID,CowID,Ear,Air,Time,EarAirGap,SHAP_Ear,SHAP_Air,SHAP_Time,SHAP_CowID
184,17,31.3,9.3,13,22.0,0.2190631723302078,-0.0343143080767767,-0.2841695183043242,-0.0197674404960063
185,17,32.5,8.0,13,24.5,0.0773385991221502,0.0964039615689683,0.1697879384298476,0.0261831490337343
186,17,32.5,8.0,13,24.5,0.0784041938950661,0.1001837767546482,0.1743334342671172,0.0200477666816668
187,17,31.2,8.8,14,22.4,0.4209279280412593,-0.0042588166786412,-0.1455284923577249,-0.0044180355674937
188,17,31.2,8.8,14,22.4,0.575982293069184,-0.0030801507737662,-6.323742049711237e-06,0.0355471572382359
189,17,32.3,9.1,15,23.2,0.5693944699076567,0.2041890262392745,0.2894648565942243,0.0463171692304413
190,17,32.3,9.1,15,23.2,0.5450468744770914,0.224223477277091,0.2989650096205599,0.0112012811509571
191,17,33.3,11.2,15,22.1,-0.0835271657968181,-0.1376140494331685,-0.0411713368155677,-0.0222204258832506
192,17,33.3,11.2,15,22.1,-0.1418195895226907,-0.4633924688703251,0.0001605390914919,-0.0565051335950759
193,17,32.9,9.0,19,23.9,0.0064737991022501,0.008554938182448,0.0431570737624819,-0.0569093300999827
194,17,32.9,9.0,19,23.9,0.0116331305680107,0.0091293292257746,0.0439086970488921,-0.0579460258332738
195,17,31.5,6.0,21,25.5,-0.4921487368869943,-0.079804292274991,0.1345574121137899,-0.048315849601409
196,17,31.5,6.0,21,25.5,-0.5970270974146761,-0.0601598504807897,0.2231038914258902,-0.0608819692513259
197,17,31.1,5.4,22,25.7,-0.1608886464667407,-0.0370905540507582,0.1351691049939921,-0.0415461011721903
198,17,31.1,5.4,22,25.7,-0.1411360427728247,-0.0185232659534264,0.0753696538424908,-0.0577906528547427
199,17,32.1,5.5,23,26.6,0.0374640105723068,0.0371406796065224,0.1178022851567579,-0.0458446998707919
200,17,32.1,5.5,23,26.6,0.1154306796980086,0.0363981730208582,0.0467376301117763,-0.0287583451441412
