Seed,RecordID,RowID,CowKey,Ear_C,Air_C,Time_hour,EarAirGap_C,SHAP_Ear_temperature_C,SHAP_Ambient_temperature_C,SHAP_Time_diurnal_C,SHAP_Cow_identity_C,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,ReconstructedPrediction_C,AdditivityDifference_C,OfficialOOFPrediction_C,ConditionalVsOfficialDifference_C,RawTechnicalBaselinePrediction_C,RawFullPipelinePrediction_C,ReplayAnchorCorrection_C
20260523,MEAS_R000483,483,C023,36.7,8.3,13,28.4,-0.0075383893418662,0.0093960530540992,-0.0077152701488832,0.79248200316895,38.1298558252046,38.91648022193691,38.916480221936894,-1.4210854715202004e-14,38.91648022193691,0.0,38.1217585996008,38.9083829963331,0.0080972256038052
20260607,MEAS_R000484,484,C023,31.6,9.8,20,21.8,0.0213157949655359,0.0193782851142335,0.352000380735666,0.616640422793167,38.2317381795184,39.241073063127,39.24107306312701,1.4210854715202004e-14,39.241073063127,0.0,38.1602806598519,39.1696155434605,0.0714575196664953
20260903,MEAS_R000485,485,C024,38.4,35.9,21,2.5,-0.0054813586678985,-0.0489957432390001,0.0666620959360997,0.448603687349401,38.5244963074763,38.985284988854914,38.98528498885491,-7.105427357601002e-15,38.985284988854914,0.0,38.5213309511975,38.9821196325761,0.0031653562788136
20260903,MEAS_R000486,486,C025,27.5,12.6,10,14.9,0.0002248086434892,0.0028587776313404,0.125440476751307,1.21618488419996,38.0373113410505,39.38202028827656,39.38202028827659,3.552713678800501e-14,39.38202028827656,0.0,38.0367896913718,39.3814986385979,0.0005216496786673
20260523,MEAS_R000487,487,C025,29.8,14.5,15,15.3,-0.014392869036992,-0.0174925658839407,-0.0009088516397266,1.10774891511856,38.2975407189759,39.372495347533786,39.37249534753381,2.1316282072803006e-14,39.372495347533786,0.0,38.2934734353135,39.3684280638714,0.0040672836623869
20260903,MEAS_R000488,488,C025,31.5,15.8,12,15.7,0.0093759856356996,0.0007868118077342,0.0018700728212325,0.983605338514233,38.3903487749767,39.38598698375559,39.3859869837556,7.105427357601002e-15,39.38598698375559,0.0,38.4065769067036,39.4022151154825,-0.0162281317269048
20260701,MEAS_R000489,489,C025,30.9,22.3,11,8.6,0.0140196565842251,0.0070886171257722,0.0609064716219567,0.78342190317484,38.5207173895638,39.38615403807055,39.38615403807059,4.263256414560601e-14,39.38615403807055,0.0,38.5164188849465,39.3818555334533,0.0042985046172532
20260523,MEAS_R000490,490,C025,31.6,20.5,18,11.1,-0.0020509582592177,-0.0145462574108344,0.0418214576219504,1.0840197335103,38.1841109827554,39.29335495821761,39.2933549582176,-1.4210854715202004e-14,39.29335495821761,0.0,38.1898120187819,39.2990559942441,-0.0057010360264868
20260607,MEAS_R000491,491,C025,30.9,10.9,19,20.0,0.0111137130070477,-0.0002023925168828,0.251609981733934,0.931546623523398,38.2385947825586,39.43266270830609,39.4326627083061,7.105427357601002e-15,39.43266270830609,0.0,38.2344992480363,39.4285671737838,0.0040955345222926
20260607,MEAS_R000492,492,C025,31.1,11.3,19,19.8,-0.0254931671435005,-0.0031145031722831,0.274645283285749,0.993386905518533,38.1893008079577,39.42872532644621,39.4287253264462,-1.4210854715202004e-14,39.42872532644621,0.0,38.1940425582848,39.4334670767733,-0.004741750327085
20260811,MEAS_R000493,493,C025,31.4,11.4,1,20.0,0.029395097507301,-0.0067507678987001,0.0367972726605821,1.02401975637792,38.3252758121778,39.408737170824914,39.40873717082491,-7.105427357601002e-15,39.408737170824914,0.0,38.3288822288922,39.4123435875393,-0.0036064167143834
20260811,MEAS_R000494,494,C026,32.1,3.1,1,29.0,-0.0092048625026676,0.0014989688581182,0.0719060758254345,0.113867463101718,38.476452233334,38.65451987861657,38.6545198786166,2.842170943040401e-14,38.65451987861657,0.0,38.4766445412158,38.6547121864984,-0.0001923078818322
20260701,MEAS_R000495,495,C026,27.8,8.6,22,19.2,-0.0290212657778663,0.0332336465559682,0.320216810827116,0.326833963811283,38.0644950824095,38.71575823782601,38.71575823782601,0.0,38.71575823782601,0.0,38.0981948968845,38.749458052301,-0.0336998144749927
20260811,MEAS_R000496,496,C026,35.0,10.4,10,24.6,-0.0094666222961758,0.0005867724014763,0.126845339755543,0.473525285299956,38.115349510528,38.70684028568878,38.7068402856888,2.1316282072803006e-14,38.70684028568878,0.0,38.1154281654738,38.7069189406346,-7.86549458240415e-05
20260523,MEAS_R000497,497,C026,32.5,14.4,16,18.1,0.0312238634439173,0.0036456864247493,0.116872244989415,0.405153932160915,38.1125374861113,38.66943321313032,38.6694332131303,-2.1316282072803006e-14,38.66943321313032,0.0,38.1124329440811,38.6693286711001,0.0001045420302219
20260523,MEAS_R000498,498,C026,31.4,8.2,17,23.2,0.0259695710256912,0.0103012159442925,0.10080867074894,0.433712707593175,38.1167985173432,38.68759068265531,38.6875906826553,-1.4210854715202004e-14,38.68759068265531,0.0,38.1191513509121,38.6899435162242,-0.0023528335688851
20260811,MEAS_R000499,499,C026,29.3,6.8,22,22.5,-0.0008721893167908,0.0216084275302109,0.0808240187993097,0.323726480254676,38.2499915079743,38.675278245241714,38.675278245241714,0.0,38.675278245241714,0.0,38.2575535378074,38.6828402750748,-0.0075620298330889
20260701,MEAS_R000500,500,C026,31.5,6.2,0,25.3,-0.0301028443143512,0.0021942792435343,0.114078276242199,0.412218349591815,38.0754042184182,38.573792279181376,38.5737922791814,2.1316282072803006e-14,38.573792279181376,0.0,38.0661457694017,38.5645338301649,0.0092584490164782
20260701,MEAS_R000501,501,C026,31.2,8.7,1,22.5,-0.005193452684549,0.000675165442382,0.0180895830467153,0.433462603329948,38.1900528986437,38.637086797778245,38.637086797778196,-4.973799150320701e-14,38.637086797778245,0.0,38.1941271543034,38.6411610534379,-0.0040742556596526
20260523,MEAS_R000502,502,C026,28.1,7.8,3,20.3,0.0008021893741402,0.0153357011012408,0.0774515101945579,0.381564687427757,38.2089633890728,38.68411747717046,38.684117477170496,3.552713678800501e-14,38.68411747717046,0.0,38.2172434582096,38.6923975463073,-0.0082800691368376
20260811,MEAS_R000503,503,C026,34.4,9.6,14,24.8,0.0089012794799246,0.0118634925218597,-0.0128768790967234,0.499710569392043,38.1119676598434,38.6195661221405,38.619566122140505,7.105427357601002e-15,38.6195661221405,0.0,38.1163153244911,38.6239137867882,-0.0043476646477032
20260523,MEAS_R000504,504,C027,31.6,8.7,2,22.9,-0.0252159718408003,0.0126876464968012,0.197565933205982,0.58980498677582,38.2163975827692,38.991240177406986,38.99124017740699,7.105427357601002e-15,38.991240177406986,0.0,38.226883761084,39.0017263557218,-0.0104861783148138
20260607,MEAS_R000505,505,C027,30.9,3.8,1,27.1,0.0046010130540163,-0.0018669915843325,0.276605162410216,0.5730693061383,38.1020509533418,38.95445944336004,38.95445944336,-3.552713678800501e-14,38.95445944336004,0.0,38.1048424009005,38.9572508909187,-0.0027914475586641
20260811,MEAS_R000506,506,C027,30.1,7.7,12,22.4,-0.0188013082678828,0.0052992324305846,-0.0311122265955159,0.552061809731116,38.1264213634083,38.6338688707066,38.6338688707066,0.0,38.6338688707066,0.0,38.1260723388317,38.63351984613,0.0003490245766002
20260607,MEAS_R000507,507,C027,32.3,3.4,10,28.9,0.012422562522192,-0.0032828014733266,0.713858754803158,1.02983459505358,38.0863810301661,39.83921414107169,39.8392141410717,7.105427357601002e-15,39.83921414107169,0.0,38.0442511897556,39.7970843006612,0.0421298404104959
20260811,MEAS_R000508,508,C027,30.5,6.1,13,24.4,0.0060483528749676,0.0070159544543659,-0.0024189617691507,0.180058136136817,38.4791875103902,38.6698909920872,38.6698909920872,0.0,38.6698909920872,0.0,38.48015268964,38.670856171337,-0.0009651792498033
20260811,MEAS_R000509,509,C028,33.4,28.7,3,4.7,0.0952653154479914,0.0990795904336584,0.23975296059221,1.66111847227134,38.1800972198722,40.2753135586174,40.275313558617405,7.105427357601002e-15,40.2753135586174,0.0,38.1642313852361,40.2594477239813,0.0158658346360951
20260903,MEAS_R000510,510,C028,36.6,37.5,11,-0.899999999999999,0.0510599385093832,0.110325906503067,0.0142549221022173,1.43820095102563,38.5944833570016,40.20832507514194,40.20832507514189,-4.973799150320701e-14,40.20832507514194,0.0,38.5911953790017,40.205037097142,0.0032879779999461
20260903,MEAS_R000511,511,C028,35.9,37.5,16,-1.6,0.0853276110441428,0.0266716614438233,0.138864907927173,1.65440217680276,38.2553593448069,40.16062570202484,40.160625702024795,-4.263256414560601e-14,40.16062570202484,0.0,38.2571522511572,40.1624186083751,-0.0017929063502606
20260523,MEAS_R000512,512,C028,37.5,38.4,17,-0.899999999999999,0.0377782534646579,0.0125528716261574,0.0821209631454085,1.72189774368448,38.285179583124,40.13952941504468,40.1395294150447,2.1316282072803006e-14,40.13952941504468,0.0,38.2850369596139,40.1393867915346,0.0001426235100794
20260607,MEAS_R000513,513,C029,34.2,5.2,14,29.0,0.0671435970921479,-0.0161888755785344,-0.0024200445084995,0.189546756083481,38.0851066963103,38.32318812939887,38.32318812939889,2.1316282072803006e-14,38.32318812939887,0.0,38.0856771839298,38.3237586170184,-0.0005704876195267
20260607,MEAS_R000514,514,C029,34.6,10.9,16,23.7,0.0395047430055513,0.0007798044689846,0.208226341072784,0.119095930324984,38.02924637851,38.396853197382256,38.3968531973823,4.263256414560601e-14,38.396853197382256,0.0,38.0211964101364,38.3888032290087,0.0080499683735553
20260903,MEAS_R000515,515,C029,36.8,6.4,11,30.4,0.0141945546468249,0.0067673665766256,0.0414191405709285,0.0389992937300262,38.2112454206942,38.31262577621865,38.31262577621861,-4.263256414560601e-14,38.31262577621865,0.0,38.2065728979105,38.3079532534349,0.0046725227837498
20260607,MEAS_R000516,516,C029,35.0,6.4,13,28.6,0.0316466027558988,0.0094221795284994,0.0046002681715163,0.218523592028382,38.0105243304073,38.274716972891646,38.274716972891596,-4.973799150320701e-14,38.274716972891646,0.0,38.0233638491109,38.2875564915952,-0.0128395187035508
20260523,MEAS_R000517,517,C029,36.1,8.8,14,27.3,0.0177437247073258,0.014048988354892,0.0072966641013258,-0.208251350168341,38.4504277280809,38.281265755076106,38.281265755076106,0.0,38.281265755076106,0.0,38.4497305612337,38.2805685882289,0.0006971668472033
20260607,MEAS_R000518,518,C030,30.0,6.5,9,23.5,0.0165451741857924,0.0073894165167089,0.160705833312292,1.86908355074531,38.1765666034687,40.23029057822883,40.230290578228804,-2.842170943040401e-14,40.23029057822883,0.0,38.1447478961126,40.1984718708727,0.0318187073561305
20260903,MEAS_R000519,519,C030,30.6,5.6,13,25.0,0.0066529089969318,0.003758042030767,-0.0071959150553156,1.88293712540842,38.2887826288674,40.17493479024818,40.17493479024821,2.842170943040401e-14,40.17493479024818,0.0,38.2979664803216,40.1841186417024,-0.0091838514542175
20260607,MEAS_R000520,520,C030,32.3,8.3,10,24.0,-0.0032588872033834,0.0223998862076158,0.116996761375101,1.83207504614786,38.2695230700465,40.23773587657366,40.237735876573694,3.552713678800501e-14,40.23773587657366,0.0,38.2659920834189,40.2342048899461,0.0035309866275596
