RecordID,RowID,FoldID,Actual,Predicted,SHAP_base_value_C,SHAP_sum_C,SHAP_reconstructed_unclipped_C,SHAP_SourceMemoryPredicted_C,SHAP_BatchSessionPredicted_C,SHAP_HierarchicalResidualPredicted_C
TEMP_R000053,53,2,39.0,39.006617971831126,38.78227848047716,0.22433949135396292,39.006617971831126,0.053416582422249774,0.05299273070625946,0.1179301782254537
TEMP_R000054,54,1,39.0,39.00756465346638,38.780562658734105,0.2270019947322731,39.00756465346638,0.04316132805404358,0.06531554075462981,0.1185251259235997
TEMP_R000055,55,2,38.9,38.916542595202735,38.78227848047716,0.13426411472556968,38.91654259520273,0.04276647841974656,0.03451459950140085,0.056983036804422266
TEMP_R000056,56,3,38.9,38.917589654796096,38.793984962448135,0.12360469234796223,38.917589654796096,0.03509980095782603,0.044112741577160434,0.04439214981297576
TEMP_R000057,57,1,40.0,40.016660814980106,38.780562658734105,1.2360981562460007,40.016660814980106,0.24038352835304078,0.333671518250071,0.6620431096428889
TEMP_R000058,58,5,40.0,39.98042761226727,38.79452380910577,1.1859038031614948,39.98042761226726,0.2264937179412806,0.2813058307173241,0.6781042545028901
TEMP_R000059,59,4,39.7,39.71456708360681,38.79926289983865,0.9153041837681524,39.7145670836068,0.25240239457935637,0.23270945454848244,0.4301923346403136
TEMP_R000060,60,4,39.7,39.69861951203878,38.79926289983865,0.8993566122001232,39.698619512038775,0.23796439155092364,0.23200721501062513,0.4293850056385744
TEMP_R000061,61,2,39.6,39.61331994228588,38.78227848047716,0.8310414618087123,39.61331994228587,0.18813599295156835,0.18803342329972808,0.45487204555741584
TEMP_R000062,62,5,39.6,39.59623095912228,38.79452380910577,0.8017071500165012,39.59623095912227,0.15199058468041202,0.19670276572024192,0.45301379961584715
TEMP_R000063,63,1,39.2,39.22758079305443,38.780562658734105,0.4470181343203183,39.22758079305442,0.08986054219462605,0.13752894569689567,0.21962864642879656
TEMP_R000064,64,5,39.2,39.21962789437735,38.79452380910577,0.42510408527157195,39.21962789437734,0.08147907493828925,0.11510976720241926,0.2285152431308634
TEMP_R000065,65,1,38.1,38.0745091124222,38.780562658734105,-0.7060535463119071,38.0745091124222,-0.1291401255429941,-0.18056718972557464,-0.39634623104333827
TEMP_R000066,66,3,38.1,38.10184724888259,38.793984962448135,-0.6921377135655432,38.10184724888259,-0.2103767467639124,-0.21348830178096023,-0.2682726650206706
TEMP_R000067,67,3,38.1,38.11808533211557,38.793984962448135,-0.675899630332562,38.11808533211558,-0.20299935518935933,-0.20462761012253197,-0.2682726650206706
TEMP_R000068,68,5,38.1,38.10668573145132,38.79452380910577,-0.6878380776544564,38.106685731451314,-0.12290278404603772,-0.14791459020367254,-0.4170207034047462
TEMP_R000069,69,5,38.0,37.99065262702565,38.79452380910577,-0.8038711820801236,37.990652627025646,-0.1440243150688557,-0.1861226324659032,-0.47372423454536466
TEMP_R000070,70,4,38.0,37.9853738807675,38.79926289983865,-0.8138890190711616,37.98537388076749,-0.18971119391251356,-0.1893272976931024,-0.4348505274655457
TEMP_R000071,71,2,38.2,38.15254521374324,38.78227848047716,-0.6297332667339228,38.15254521374324,-0.14375922578280978,-0.13297879074798233,-0.3529952502031307
TEMP_R000072,72,5,38.2,38.174190104868245,38.79452380910577,-0.6203337042375321,38.17419010486824,-0.11539081861337422,-0.14233522664188525,-0.3626076589822726
TEMP_R000073,73,4,38.1,38.06909677535535,38.79926289983865,-0.7301661244833066,38.06909677535535,-0.16736174462161657,-0.16990290581236644,-0.39290147404932363
TEMP_R000074,74,2,38.1,38.0850840110562,38.78227848047716,-0.6971944694209762,38.08508401105618,-0.14780660465598888,-0.15204823181231875,-0.39733963295266855
TEMP_R000075,75,1,38.5,38.64570003900256,38.780562658734105,-0.13486261973154232,38.64570003900256,0.014269529891617014,0.029304128127782898,-0.17843627775094223
TEMP_R000076,76,1,38.5,38.649320174337234,38.780562658734105,-0.13124248439687342,38.649320174337234,0.016408860671376473,0.03108049374851726,-0.17873183881676716
TEMP_R000077,77,2,38.5,38.44615726963205,38.78227848047716,-0.336121210845115,38.446157269632046,-0.07236865295718549,-0.08148171365956706,-0.18227084422836243
TEMP_R000078,78,3,38.5,38.464288742140745,38.793984962448135,-0.32969622030738627,38.46428874214075,-0.09384450977905447,-0.11088260553304786,-0.12496910499528392
TEMP_R000079,79,1,38.5,38.44538295414607,38.780562658734105,-0.3351797045880379,38.44538295414607,-0.06110533028052034,-0.09380846017496185,-0.1802659141325557
TEMP_R000080,80,4,38.5,38.4529827948536,38.79926289983865,-0.3462801049850557,38.4529827948536,-0.08431026682147742,-0.08493694605442503,-0.17703289210915327
TEMP_R000081,81,3,38.5,38.499129241303855,38.793984962448135,-0.29485572114428027,38.499129241303855,-0.08491022059382015,-0.08422998202651963,-0.12571551852394044
TEMP_R000082,82,2,38.5,38.48758685648994,38.78227848047716,-0.29469162398722165,38.48758685648994,-0.06141056171662452,-0.051010218042234705,-0.18227084422836243
TEMP_R000083,83,2,38.4,38.409073890788775,38.78227848047716,-0.3732045896883941,38.40907389078877,-0.06550736151155769,-0.07254415852611569,-0.2351530696507207
TEMP_R000084,84,4,38.4,38.39230665075593,38.79926289983865,-0.40695624908273026,38.39230665075592,-0.09142435889352876,-0.08644496178227125,-0.22908692840693023
TEMP_R000085,85,4,38.4,38.39551898202879,38.79926289983865,-0.40374391780986907,38.39551898202878,-0.08350967017979016,-0.09056063418722439,-0.22967361344285453
TEMP_R000086,86,1,38.4,38.38707521784976,38.780562658734105,-0.39348744088435483,38.38707521784975,-0.06267176452782626,-0.0984124720215364,-0.23240320433499218
TEMP_R000087,87,5,38.9,38.81932319082125,38.79452380910577,0.02479938171546341,38.81932319082123,0.00130586078129295,-0.006818983593269871,0.03031250452744033
TEMP_R000088,88,3,38.9,38.83850550032691,38.793984962448135,0.044520537878774635,38.83850550032691,0.017102017996226352,0.010576891909716273,0.01684162797283201
TEMP_R000089,89,4,38.0,37.96251124702372,38.79926289983865,-0.8367516528149399,37.96251124702371,-0.19705978291616116,-0.19123688689279686,-0.4484549830059818
TEMP_R000090,90,2,38.0,37.96924539770938,38.78227848047716,-0.8130330827677879,37.96924539770937,-0.17749877482907986,-0.16982917335727735,-0.4657051345814307
TEMP_R000091,91,1,38.9,38.872262250358204,38.780562658734105,0.09169959162409798,38.872262250358204,0.02799489142684365,0.01978418372413466,0.04392051647311967
TEMP_R000092,92,5,38.9,38.8611312434115,38.79452380910577,0.06660743430571789,38.861131243411485,0.02905866982132946,0.0019407490217077294,0.0356080154626807
TEMP_R000093,93,4,39.2,39.14774809136184,38.79926289983865,0.34848519152317037,39.14774809136182,0.08733060830592472,0.0711236650237938,0.19003091819345183
TEMP_R000094,94,2,39.2,39.11066898459735,38.78227848047716,0.32839050412018483,39.110668984597346,0.06509197413137761,0.05223182618197972,0.2110667038068275
TEMP_R000095,95,2,38.3,38.25576654783526,38.78227848047716,-0.526511932641911,38.25576654783525,-0.11624191123855171,-0.11116820454611205,-0.29910181685724724
TEMP_R000096,96,3,38.3,38.283543485219504,38.793984962448135,-0.5104414772286315,38.283543485219504,-0.1530498720085648,-0.15763613238315563,-0.1997554728369111
TEMP_R000097,97,4,38.0,37.98017483566902,38.79926289983865,-0.8190880641696414,37.98017483566901,-0.18421400515541916,-0.1869912785861161,-0.4478827804281061
TEMP_R000098,98,3,38.0,38.01884851947281,38.793984962448135,-0.7751364429753176,38.01884851947282,-0.23380157792484718,-0.2367444964275486,-0.3045903686229218
TEMP_R000099,99,3,38.0,38.01260105946625,38.793984962448135,-0.7813839029818846,38.01260105946625,-0.2414033069667424,-0.23900199625409582,-0.30097859976104646
TEMP_R000100,100,5,38.0,37.97382218715602,38.79452380910577,-0.8207016219497525,37.97382218715602,-0.15249155535800488,-0.18771874567271654,-0.4804913209190311
TEMP_R000101,101,5,38.2,38.16681812154604,38.79452380910577,-0.6277056875597442,38.16681812154602,-0.11596066383295353,-0.14260853351351144,-0.36913649021327927
TEMP_R000102,102,1,38.2,38.17179790536659,38.780562658734105,-0.6087647533675211,38.17179790536658,-0.11371615390220173,-0.1534755457296985,-0.3415730537356209
TEMP_R000103,103,1,38.0,37.98465021458757,38.780562658734105,-0.7959124441465367,37.98465021458757,-0.14103449284113845,-0.20262602279281594,-0.45225192851258234
TEMP_R000104,104,4,38.0,37.98181527092241,38.79926289983865,-0.8174476289162445,37.98181527092241,-0.18488219301907313,-0.1842442127011467,-0.4483212231960246
TEMP_R000105,105,5,38.4,38.362590655108114,38.79452380910577,-0.43193315399766097,38.36259065510811,-0.07776439940411119,-0.09759227445430757,-0.2565764801392422
TEMP_R000106,106,2,38.4,38.34882160396224,38.78227848047716,-0.4334568765149225,38.348821603962236,-0.09704993928234011,-0.09399051156023805,-0.2424164256723443
TEMP_R000107,107,4,38.1,38.23742072969793,38.79926289983865,-0.5618421701407255,38.237420729697924,-0.14076137666888458,-0.13010467767216144,-0.29097611579967947
TEMP_R000108,108,5,38.1,38.21068650191574,38.79452380910577,-0.583837307190044,38.210686501915724,-0.10158919356438438,-0.1271313360736897,-0.35511677755196985
TEMP_R000109,109,1,38.2,38.18477008617974,38.780562658734105,-0.5957925725543668,38.18477008617974,-0.10467733927792205,-0.14935079471019735,-0.3417644385662474
TEMP_R000110,110,2,38.2,38.17120920591493,38.78227848047716,-0.6110692745622284,38.171209205914934,-0.13648818719064884,-0.1276906274332808,-0.3468904599382987
TEMP_R000111,111,3,38.3,38.28088170198762,38.793984962448135,-0.5131032604605065,38.28088170198763,-0.15614794880406865,-0.1621857460281667,-0.19476956562827105
TEMP_R000112,112,3,38.3,38.27898612021535,38.793984962448135,-0.5149988422327827,38.27898612021535,-0.15671568389752497,-0.16351359270698668,-0.19476956562827105
TEMP_R000113,113,1,38.1,38.07069679863984,38.780562658734105,-0.7098658600942717,38.07069679863984,-0.13196622200420877,-0.180209530403123,-0.3976901076869399
TEMP_R000114,114,2,38.1,38.23489120117129,38.78227848047716,-0.5473872793058807,38.23489120117128,-0.1627982197261367,-0.1483633282583295,-0.23622573132141444
TEMP_R000115,115,1,38.1,38.063249310154326,38.780562658734105,-0.7173133485797758,38.063249310154326,-0.13783705268994487,-0.1812413020381853,-0.3982349938516456
TEMP_R000116,116,3,38.1,38.0848585143151,38.793984962448135,-0.7091264481330343,38.0848585143151,-0.21583367203075385,-0.2239535635731015,-0.2693392125291789
TEMP_R000117,117,1,38.9,38.89013637875697,38.780562658734105,0.10957372002286614,38.89013637875697,0.031068303282224676,0.02309329544963524,0.05541212129100623
TEMP_R000118,118,3,38.9,38.9022495483533,38.793984962448135,0.10826458590516924,38.9022495483533,0.04214803134899962,0.02918920146276543,0.03692735309340419
TEMP_R000119,119,4,41.5,41.4289170430219,38.79926289983865,2.629654143183237,41.42891704302189,0.6224134944565403,0.5617657141299901,1.445474934596707
TEMP_R000120,120,2,41.5,41.28775666605784,38.78227848047716,2.505478185580674,41.28775666605783,0.5157716860651764,0.4789206183537348,1.510785881161763
TEMP_R000121,121,5,38.7,38.77537351701987,38.79452380910577,-0.01915029208590396,38.775373517019865,-0.0009799032688406412,0.012230313288491602,-0.03040070210555492
TEMP_R000122,122,2,38.7,38.72185485682131,38.78227848047716,-0.060423623655854256,38.7218548568213,0.005426825385215693,-0.017472324481926642,-0.0483781245591433
TEMP_R000123,123,4,38.5,38.359675063716814,38.79926289983865,-0.4395878361218441,38.35967506371681,-0.1693503514113706,-0.17276731501564652,-0.09747016969482696
TEMP_R000124,124,4,38.5,38.39354684667414,38.79926289983865,-0.405716053164517,38.393546846674134,-0.16023637672955388,-0.14890627212683702,-0.0965734043081261
TEMP_R000125,125,3,38.6,38.67596745897821,38.793984962448135,-0.1180175034699221,38.675967458978214,-0.060112501214654064,-0.03070769768588487,-0.027197304569383157
TEMP_R000126,126,3,38.6,38.668524848403024,38.793984962448135,-0.12546011404510976,38.668524848403024,-0.05776279076190647,-0.04050001871382013,-0.027197304569383157
TEMP_R000127,127,3,38.5,38.655357957704624,38.793984962448135,-0.13862700474351092,38.655357957704624,-0.08165502162365317,0.019879803908230746,-0.07685178702808851
TEMP_R000128,128,4,38.5,38.59850628652087,38.79926289983865,-0.20075661331779032,38.59850628652086,-0.06830130653390089,-0.048240440616690916,-0.08421486616719852
TEMP_R000129,129,2,38.6,38.60561362739392,38.78227848047716,-0.17666485308325314,38.60561362739391,-0.04251832073434282,-0.01975211804352721,-0.11439441430538311
TEMP_R000130,130,5,38.6,38.621791442255805,38.79452380910577,-0.17273236684997262,38.6217914422558,-0.03597561991218532,-0.01922347241330675,-0.11753327452448056
TEMP_R000131,131,1,38.5,38.520739356011866,38.780562658734105,-0.25982330272224297,38.52073935601186,-0.04123951769494586,-0.05453529444694027,-0.16404849058035684
TEMP_R000132,132,2,38.5,38.48048642736706,38.78227848047716,-0.30179205311010393,38.480486427367055,-0.06141746534516839,-0.06807812090319422,-0.17229646686174133
TEMP_R000133,133,3,38.5,38.5527796953959,38.793984962448135,-0.2412052670522376,38.5527796953959,-0.07231664328188082,-0.06011319023743356,-0.10877543353292321
TEMP_R000134,134,5,38.5,38.54744134086578,38.79452380910577,-0.24708246823999608,38.547441340865774,-0.04314639276791861,-0.027282336531717872,-0.1766537389403596
TEMP_R000135,135,1,39.1,39.04951781273833,38.780562658734105,0.2689551540042204,39.04951781273832,0.06734079494716358,0.07975645316748975,0.12185790588956705
TEMP_R000136,136,1,39.1,39.03175126484796,38.780562658734105,0.2511886061138538,39.03175126484796,0.0592806144294848,0.07050631408430665,0.12140167760006236
TEMP_R000137,137,5,39.1,39.082655314504095,38.79452380910577,0.28813150539831417,39.08265531450408,0.06424954215841584,0.0586553119855449,0.16522665125435343
TEMP_R000138,138,1,39.1,39.06737687171214,38.780562658734105,0.2868142129780314,39.067376871712135,0.05476974172203392,0.07274764583481022,0.15929682542118725
TEMP_R000139,139,4,38.2,38.23046616163786,38.79926289983865,-0.5687967382007969,38.23046616163786,-0.12892771193581395,-0.1109704500719168,-0.32889857619306617
TEMP_R000140,140,2,38.2,38.23951897644604,38.78227848047716,-0.5427595040311294,38.23951897644603,-0.11593303603616172,-0.08780414213495742,-0.33902232586001024
TEMP_R000141,141,5,38.3,38.31082891033814,38.79452380910577,-0.4836948987676398,38.31082891033813,-0.08918087015823159,-0.10644600663192894,-0.2880680219774793
TEMP_R000142,142,4,38.3,38.29517563871605,38.79926289983865,-0.5040872611226028,38.295175638716046,-0.11948994927615852,-0.11052219446668905,-0.2740751173797552
TEMP_R000143,143,1,38.5,38.50141148276471,38.780562658734105,-0.2791511759693941,38.50141148276471,-0.04088337135214407,-0.07252773429700687,-0.16574007032024318
TEMP_R000144,144,2,38.5,38.49040272814115,38.78227848047716,-0.29187575233602225,38.490402728141135,-0.0628213650261562,-0.0569725433409854,-0.17208184396888068
TEMP_R000145,145,3,38.6,38.3618640649653,38.793984962448135,-0.43212089748282745,38.36186406496531,-0.1410108834051155,-0.15061229574260793,-0.14049771833510405
TEMP_R000146,146,5,38.6,38.35010570240735,38.79452380910577,-0.44441810669842813,38.35010570240734,-0.08166916272521893,-0.11265073845118619,-0.250098205522023
TEMP_R000147,147,4,39.0,38.496094056048825,38.79926289983865,-0.30316884378983244,38.49609405604882,-0.08835170306457096,-0.11003568605495341,-0.10478145467030811
TEMP_R000148,148,4,39.0,38.48310593686272,38.79926289983865,-0.316156962975935,38.483105936862714,-0.10151109238358728,-0.10925256415647817,-0.10539330643586954
TEMP_R000149,149,3,39.1,39.07680289417,38.793984962448135,0.2828179317218687,39.07680289417,0.09591042358555163,0.09067985819448764,0.0962276499418294
TEMP_R000150,150,2,39.1,39.07705364281523,38.78227848047716,0.29477516233806034,39.07705364281522,0.07248160725001548,0.06711143092333857,0.15518212416470625
TEMP_R000151,151,1,38.9,38.23646764092013,38.780562658734105,-0.5440950178139736,38.23646764092013,-0.10846548172851098,-0.15278580248438448,-0.2828437336010782
TEMP_R000152,152,1,38.9,38.23658507614986,38.780562658734105,-0.5439775825842527,38.23658507614985,-0.10860809784150592,-0.15261574411414938,-0.28275374062859737
TEMP_R000153,153,2,38.6,38.6025312505621,38.78227848047716,-0.1797472299150702,38.60253125056209,-0.038446917692955246,-0.02376246294219761,-0.11753784927991734
TEMP_R000154,154,3,38.6,38.6111602392717,38.793984962448135,-0.18282472317643073,38.611160239271705,-0.056202508127176865,-0.04818579533263166,-0.07843641971662219
TEMP_R000155,155,4,38.9,38.87757885648904,38.79926289983865,0.07831595665038193,38.87757885648904,0.022318803603921817,0.012852281773568388,0.04314487127289173
TEMP_R000156,156,2,38.9,38.8560919623217,38.78227848047716,0.07381348184452959,38.85609196232169,0.01855403114928575,0.010006591728447232,0.0452528589667966
TEMP_R000157,157,1,39.2,39.17036817759875,38.780562658734105,0.3898055188646453,39.17036817759875,0.09024085070360864,0.08760402750453708,0.21196064065649958
TEMP_R000158,158,3,39.2,39.1453804892396,38.793984962448135,0.35139552679146635,39.1453804892396,0.11814965092674376,0.09916200438187744,0.13408387148284515
TEMP_R000159,159,2,38.0,38.0186604871702,38.78227848047716,-0.763617993306968,38.018660487170195,-0.1581819518973248,-0.15006626291081762,-0.45536977849882554
TEMP_R000160,160,5,38.0,38.02499056693632,38.79452380910577,-0.7695332421694535,38.02499056693632,-0.13903717454715794,-0.16814666539893555,-0.46234940222336
TEMP_R000161,161,3,38.1,38.2623354165265,38.793984962448135,-0.53164954592164,38.2623354165265,-0.23278445473845155,-0.22927480364889907,-0.0695902875342894
TEMP_R000162,162,3,38.1,38.25767225557956,38.793984962448135,-0.5363127068685754,38.25767225557956,-0.22946147226983385,-0.23726094706445214,-0.0695902875342894
TEMP_R000163,163,4,38.3,38.29810411721088,38.79926289983865,-0.5011587826277712,38.29810411721088,-0.1138049354328499,-0.11293352642093389,-0.2744203207739874
TEMP_R000164,164,2,38.3,38.29398144525168,38.78227848047716,-0.48829703522549706,38.29398144525166,-0.10382330080018791,-0.09757488959249687,-0.2868988448328123
TEMP_R000165,165,4,38.7,38.67249253544288,38.79926289983865,-0.1267703643957811,38.67249253544287,-0.030307950123913897,-0.032350298944312045,-0.06411211532755517
TEMP_R000166,166,1,38.7,38.6645271027756,38.780562658734105,-0.11603555595851775,38.66452710277559,-0.019039699286166945,-0.03426030282032862,-0.06273555385202219
TEMP_R000167,167,2,39.4,39.21600276570384,38.78227848047716,0.4337242852266705,39.216002765703834,0.13126098990630464,0.0425375907192598,0.2599257046011061
TEMP_R000168,168,3,39.4,39.294456127981945,38.793984962448135,0.5004711655338085,39.294456127981945,0.174422685893595,0.16774396678453515,0.1583045128556784
TEMP_R000169,169,1,38.6,38.63582888725916,38.780562658734105,-0.14473377147495103,38.63582888725915,-0.00538899371634675,-0.026792101856047038,-0.11255267590255724
TEMP_R000170,170,5,38.6,38.63121225742864,38.79452380910577,-0.16331155167713685,38.63121225742863,-0.026279646866011766,-0.013883242881096937,-0.12314866193002816
TEMP_R000171,171,1,38.8,38.791325761442096,38.780562658734105,0.010763102707988154,38.791325761442096,0.0036444634096337468,0.014341953679283587,-0.007223314380929179
TEMP_R000172,172,5,38.8,38.7949616536876,38.79452380910577,0.00043784458182414415,38.794961653687594,-0.0003581977893162097,0.013756555791743327,-0.012960513420602974
TEMP_R000173,173,4,38.1,38.07309176141304,38.79926289983865,-0.7261711384256201,38.07309176141303,-0.1733767370549567,-0.17000843070903773,-0.3827859706616257
TEMP_R000174,174,2,38.1,38.07056142897882,38.78227848047716,-0.7117170514983517,38.070561428978806,-0.15721317726249298,-0.14827717254798878,-0.40622670168786995
TEMP_R000175,175,5,38.3,38.2897915323878,38.79452380910577,-0.5047322767179785,38.28979153238779,-0.0936075034249712,-0.10500895521062252,-0.30611581808238475
TEMP_R000176,176,1,38.3,38.29400559226124,38.780562658734105,-0.4865570664728658,38.29400559226124,-0.09161703926063809,-0.1085889821350528,-0.2863510450771749
TEMP_R000177,177,4,38.1,38.1592367295278,38.79926289983865,-0.6400261703108587,38.15923672952779,-0.13675288268836422,-0.14247563029697433,-0.3607976573255202
TEMP_R000178,178,4,38.1,38.17229213254144,38.79926289983865,-0.6269707672972262,38.17229213254143,-0.12684071652889026,-0.14037062616734997,-0.359759424600986
TEMP_R000179,179,2,38.1,38.10437872230685,38.78227848047716,-0.6778997581703177,38.10437872230684,-0.14553267030368242,-0.13696605420316424,-0.39540103366347096
TEMP_R000180,180,1,38.1,38.10398173590873,38.780562658734105,-0.6765809228253725,38.10398173590873,-0.1216271175152998,-0.16535879833334924,-0.38959500697672356
TEMP_R000181,181,3,38.7,38.20828595245844,38.793984962448135,-0.5856990099896919,38.208285952458446,-0.22456255953619195,-0.2313354369096576,-0.12980101354384244
TEMP_R000182,182,3,38.7,38.20906139841658,38.793984962448135,-0.5849235640315529,38.20906139841658,-0.22815983237266957,-0.22696271811504082,-0.12980101354384244
TEMP_R000183,183,3,38.2,38.571424487356886,38.793984962448135,-0.22256047509124932,38.571424487356886,-0.05993861288098139,-0.06614827405167,-0.09647358815859793
TEMP_R000184,184,3,38.2,38.57934271937836,38.793984962448135,-0.21464224306977714,38.57934271937836,-0.05614842355127788,-0.06202023135990133,-0.09647358815859793
TEMP_R000185,185,1,38.7,38.65404922572488,38.780562658734105,-0.12651343300923207,38.654049225724876,-0.019264814615984654,-0.03329066798222624,-0.07395795041102116
TEMP_R000186,186,5,38.7,38.655674712359904,38.79452380910577,-0.13884909674587664,38.65567471235989,-0.021364450598076512,-0.033112992322170916,-0.08437165382562921
TEMP_R000187,187,4,39.0,38.94569022437288,38.79926289983865,0.14642732453421797,38.94569022437287,0.026971101443907648,0.027077312231744977,0.09237891085856537
TEMP_R000188,188,2,39.0,38.90325548957416,38.78227848047716,0.1209770090969913,38.90325548957415,0.02040402251180943,0.007790034007200325,0.09278295257798154
TEMP_R000189,189,1,39.5,39.394545212370005,38.780562658734105,0.6139825536359038,39.39454521237001,0.11215635090393432,0.15683110755328453,0.34499509517868504
TEMP_R000190,190,2,39.5,39.37754476499315,38.78227848047716,0.5952662845159749,39.37754476499313,0.11348872339150944,0.10649239255948463,0.37528516856498073
TEMP_R000191,191,1,38.0,37.99769983197476,38.780562658734105,-0.7828628267593486,37.99769983197476,-0.14088663520710096,-0.20110126367399808,-0.44087492787824956
TEMP_R000192,192,3,38.0,38.05319152196693,38.793984962448135,-0.7407934404812034,38.05319152196693,-0.22438690714854678,-0.2268518403400145,-0.28955469299264214
TEMP_R000193,193,5,38.3,38.29435768697459,38.79452380910577,-0.5001661221311811,38.294357686974585,-0.08763266032430843,-0.11015180818030831,-0.30238165362656433
TEMP_R000194,194,1,38.3,38.290663050894175,38.780562658734105,-0.48989960783993103,38.290663050894175,-0.08759567315492921,-0.1237433338286006,-0.2785606008564012
TEMP_R000195,195,4,38.2,38.19735486919146,38.79926289983865,-0.6019080306471931,38.19735486919146,-0.128725817273111,-0.13836419590171145,-0.3348180174723706
TEMP_R000196,196,3,38.2,38.21060670531772,38.793984962448135,-0.5833782571304168,38.210606705317716,-0.17651933771992148,-0.17781425292437542,-0.22904466648611985
TEMP_R000197,197,5,38.2,38.186722200154975,38.79452380910577,-0.6078016089508047,38.18672220015496,-0.11684016826698196,-0.13774222704693065,-0.3532192136368921
TEMP_R000198,198,2,38.2,38.16507043034051,38.78227848047716,-0.6172080501366569,38.165070430340506,-0.14017028109652255,-0.12696804524093835,-0.350069723799196
TEMP_R000199,199,2,38.5,38.44659986957341,38.78227848047716,-0.3356786109037636,38.4465998695734,-0.07478525360402354,-0.07929456716655735,-0.18159879013318275
TEMP_R000200,200,5,38.5,38.44781124062696,38.79452380910577,-0.3467125684788115,38.447811240626955,-0.06458671650236923,-0.09059533116864552,-0.19153052080779676
TEMP_R000201,201,1,38.5,38.46374898563416,38.780562658734105,-0.3168136730999489,38.463748985634155,-0.05556060205641907,-0.08472729236173802,-0.17652577868179178
TEMP_R000202,202,4,38.5,38.456825575844974,38.79926289983865,-0.34243732399367754,38.456825575844974,-0.07530789591251709,-0.08922203622018335,-0.17790739186097712
TEMP_R000203,203,3,38.5,38.3777334519212,38.793984962448135,-0.41625151052693643,38.3777334519212,-0.09319295395775463,-0.16825783975686054,-0.15480071681232127
TEMP_R000204,204,5,38.5,38.40012717007584,38.79452380910577,-0.39439663902994004,38.40012717007583,-0.06599681725684654,-0.08975015734317418,-0.23864966442991933
TEMP_R000205,205,1,38.0,37.99980517844922,38.780562658734105,-0.7807574802848878,37.999805178449215,-0.1395777274512878,-0.19746472383052482,-0.44371502900307513
TEMP_R000206,206,5,38.0,38.01223901574672,38.79452380910577,-0.7822847933590553,38.012239015746715,-0.13478430036525954,-0.17479649974579758,-0.4727039932479981
TEMP_R000207,207,4,38.1,38.05333251739901,38.79926289983865,-0.7459303824396489,38.05333251739901,-0.17899765366119957,-0.17357475653176369,-0.39335797224668567
TEMP_R000208,208,3,38.1,38.09614221867787,38.793984962448135,-0.6978427437702661,38.09614221867787,-0.20902749870066478,-0.2217134477020029,-0.26710179736759837
TEMP_R000209,209,5,38.2,38.14855084880598,38.79452380910577,-0.6459729602997949,38.148550848805975,-0.11959770524516591,-0.1586971861846311,-0.3676780688699979
TEMP_R000210,210,2,38.2,38.147379986891664,38.78227848047716,-0.6348984935855047,38.14737998689166,-0.14341145027839602,-0.1384402043169611,-0.3530468389901475
TEMP_R000211,211,1,37.5,37.66777546402361,38.780562658734105,-1.1127871947104917,37.66777546402361,-0.22115980044867092,-0.32364683110060816,-0.5679805631612126
TEMP_R000212,212,1,37.5,37.666079656828806,38.780562658734105,-1.114483001905299,37.666079656828806,-0.22346217384065842,-0.3237785291658531,-0.5672422988987875
TEMP_R000213,213,4,38.1,38.028795755310426,38.79926289983865,-0.770467144528229,38.028795755310426,-0.1951494735167211,-0.17718322106203316,-0.3981344499494746
TEMP_R000214,214,5,38.1,38.04947386420285,38.79452380910577,-0.7450499449029223,38.049473864202845,-0.14045327306395292,-0.1816756821860666,-0.4229209896529028
TEMP_R000215,215,4,38.0,37.96362658345143,38.79926289983865,-0.8356363163872305,37.96362658345142,-0.19330454407553252,-0.19553799520944562,-0.44679377710225227
TEMP_R000216,216,2,38.0,37.98372581611971,38.78227848047716,-0.7985526643574554,37.9837258161197,-0.1725670026220645,-0.17169689736719568,-0.45428876436819526
TEMP_R000217,217,2,38.0,37.9607776681141,38.78227848047716,-0.8215008123630665,37.96077766811409,-0.18034540888911968,-0.17713995384047748,-0.46401544963346925
TEMP_R000218,218,1,38.0,37.98637164371164,38.780562658734105,-0.794191015022464,37.98637164371164,-0.14404871229504737,-0.21123307714433817,-0.43890922558307854
TEMP_R000219,219,1,39.0,39.2070545103233,38.780562658734105,0.4264918515891929,39.207054510323296,0.11332990336543253,0.1536113666077713,0.15955058161598903
TEMP_R000220,220,2,39.0,39.13908089910535,38.78227848047716,0.35680241862817785,39.13908089910534,0.11371364080206063,0.042234470343017694,0.20085430748309954
TEMP_R000221,221,3,39.2,39.13212624647895,38.793984962448135,0.3381412840308162,39.132126246478954,0.11253911495257814,0.10395579973277647,0.12164636934546164
TEMP_R000222,222,5,39.2,39.12111815885682,38.79452380910577,0.32659434975103874,39.12111815885681,0.06087378742360511,0.07646512949339004,0.18925543283404356
TEMP_R000223,223,3,38.8,38.761804959702445,38.793984962448135,-0.03218000274568701,38.761804959702445,-0.00021924426621882254,-0.011049981328160199,-0.020910777151307992
TEMP_R000224,224,2,38.8,38.76672447242181,38.78227848047716,-0.015554008055354666,38.76672447242181,0.002512731755928017,-0.003307113287123427,-0.014759626524159257
TEMP_R000225,225,4,38.4,38.39552237565415,38.79926289983865,-0.40374052418450634,38.395522375654146,-0.09079640488030775,-0.08214027758345616,-0.2308038417207424
